PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,STL,BLK,FG_PCT,FG3_PCT,FT_PCT,EFG_PCT,TS_PCT,USG_PCT,NET_RATING,OFF_RATING,DEF_RATING,PIE,PLAYER_HEIGHT,PLAYER_WEIGHT,AGE,SALARY,SALARY_M,PER_APPROX,BPM_APPROX,VORP_APPROX,WIN_SHARES_APPROX,AGE_CURVE_FACTOR,PROJECTED_VALUE,VALUE_SCORE,AGE_ADJ,VALUE_SCORE_ADJ,CAP_PCT,SALARY_TIER,MARKET_VALUE_M,SALARY_SURPLUS_M,CONTRACT_VALUE_RATIO,PLAY_STYLE,PLAY_STYLE_CN,OFFENSIVE_ROLE,DEFENSIVE_ROLE,POSITIONS,POSITION_FLEX,FIT_VERSATILITY_SCORE,PERF_SCORE_NORM,CONTRACT_SCORE_NORM,FIT_SCORE_NORM,TRADE_VALUE,TRADE_VALUE_TIER,SURPLUS_VALUE_M,CONTRACT_TYPE,CONTRACT_TYPE_CN,YEARS_REMAINING,TOTAL_CONTRACT_VALUE,TRADE_RESTRICTIONS,TRADE_KICKER_LIKELY,EXTENSION_ELIGIBLE,CONTRACT_FLEXIBILITY,SALARY_MATCH_MIN,SALARY_MATCH_MAX
201950,Jrue Holiday,POR,25,28.0,14.8,4.5,6.5,1.3,0.1,0.447,0.362,0.796,0.532258064516129,0.5572289156626505,0.22,4.3,115.7,111.5,0.123,6-4,220.0,35.0,32400000.0,32.4,18.71,2.48,0.8,2.22,0.69,12.91,66.7,-5,61.7,21.18,MAX,10.51,-21.89,0.32,PLAYMAKER,組織者型,SECONDARY_PLAYMAKER,LIMITED_DEFENDER,PG/SG,2,42.0,63.1,5.3,25.6,39.3,ROTATION,-21.89,HIGH_VALUE,高薪,3,97.2,NONE,False,NOT_YET_ELIGIBLE,40.0,0.0,40.75
1631108,Max Christie,DAL,49,29.7,13.1,3.4,2.2,0.6,0.4,0.464,0.425,0.874,0.5927835051546392,0.6216780561883067,0.162,-4.1,109.8,114.0,0.089,6-5,190.0,23.0,7714286.0,7.71,13.55,-0.9,0.41,3.34,0.93,12.6,47.1,3,50.1,5.04,ROLE_PLAYER,8.06,0.35,1.05,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,PG/SG,2,47.5,51.2,20.0,33.5,39.0,ROTATION,0.35,ROOKIE_EXT,新秀延長,4,30.84,ROOKIE_EXT_WAIT,False,NOT_YET_ELIGIBLE,50.0,0.0,15.21
1629632,Coby White,CHA,29,29.1,18.6,3.7,4.7,0.7,0.1,0.438,0.346,0.805,0.5257352941176471,0.5837308561385891,0.267,-0.3,115.5,115.8,0.097,6-4,210.0,25.0,12888889.0,12.89,16.41,0.69,0.58,2.35,0.98,16.08,55.2,0,55.2,8.42,MID_LEVEL,11.12,-1.77,0.86,ROLE_PLAYER,角色球員型,SECONDARY_SCORER,LIMITED_DEFENDER,PG/SG,2,42.0,56.5,16.2,25.6,38.7,ROTATION,-1.77,MID_LEVEL,中產,2,25.78,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,20.39
203924,Jerami Grant,POR,38,29.0,19.0,3.5,2.4,0.7,0.6,0.441,0.38,0.828,0.5305343511450381,0.6018753167764825,0.238,-1.3,116.0,117.3,0.098,6-7,213.0,31.0,32000000.0,32.0,14.99,0.95,0.83,2.8,0.9,13.49,55.3,-2,53.3,20.92,MAX,9.48,-22.52,0.3,ROLE_PLAYER,角色球員型,SECONDARY_SCORER,LIMITED_DEFENDER,SF/SG,2,52.4,54.5,4.9,40.5,38.6,ROTATION,-22.52,HIGH_VALUE,高薪,3,96.0,NONE,False,NOT_YET_ELIGIBLE,40.0,0.0,40.25
1630191,Isaiah Stewart,DET,48,23.2,10.0,5.1,1.1,0.3,1.7,0.54,0.321,0.76,0.5845070422535211,0.6197322756569162,0.161,2.3,112.1,109.8,0.093,6-8,250.0,24.0,15000000.0,15.0,15.2,2.08,1.15,2.87,0.96,14.59,53.3,3,56.3,9.8,MID_LEVEL,11.78,-3.22,0.79,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,SF/SG,2,39.8,57.6,14.8,22.5,38.1,ROTATION,-3.22,ROOKIE_EXT,新秀延長,4,60.0,ROOKIE_EXT_WAIT,False,NOT_YET_ELIGIBLE,40.0,0.0,22.5
1641713,GG Jackson,MEM,32,18.4,8.6,3.6,1.2,0.7,0.6,0.481,0.313,0.725,0.5514705882352942,0.5730277185501066,0.187,-0.7,114.5,115.2,0.091,6-9,210.0,21.0,2221677.0,2.22,11.81,-1.29,0.11,1.18,0.84,9.92,33.2,5,38.2,1.45,MINIMUM_PLUS,5.05,2.83,2.27,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,PF/SF,2,44.9,39.0,44.7,29.8,38.1,ROTATION,2.83,ROOKIE_SCALE,新秀合約,2,4.44,NONE,False,ROOKIE_EXTENSION_ELIGIBLE,85.0,0.0,4.69
1629001,De'Anthony Melton,GSW,27,21.6,11.5,2.8,2.2,1.6,0.4,0.413,0.27,0.818,0.475,0.5200795947901592,0.244,16.9,121.8,104.9,0.083,6-2,200.0,27.0,3080921.0,3.08,12.31,4.51,0.96,1.22,1.0,12.31,38.1,0,38.1,2.01,MINIMUM_PLUS,5.03,1.95,1.63,ROLE_PLAYER,角色球員型,FINISHER,PERIMETER_STOPPER,PG,1,53.8,38.9,31.8,42.5,38.0,ROTATION,1.95,ROLE_PLAYER,角色球員,2,6.16,NONE,False,EXTENSION_ELIGIBLE,85.0,0.0,6.41
1641731,Bilal Coulibaly,WAS,32,26.9,9.7,4.6,2.5,1.4,0.9,0.388,0.262,0.767,0.4506172839506173,0.5100967606226335,0.169,-10.5,108.9,119.4,0.067,6-7,195.0,21.0,7275600.0,7.28,13.48,-3.3,-0.28,1.97,0.84,11.32,28.3,5,33.3,4.76,ROLE_PLAYER,3.82,-3.46,0.52,ROLE_PLAYER,角色球員型,FINISHER,VERSATILE_DEFENDER,SF/SG,2,75.0,34.0,9.3,72.8,37.5,ROTATION,-3.46,ROOKIE_EXT,新秀延長,4,29.12,ROOKIE_EXT_WAIT,False,NOT_YET_ELIGIBLE,50.0,0.0,14.81
1641854,Craig Porter Jr.,CLE,48,17.9,4.8,3.4,3.1,1.0,0.6,0.465,0.382,0.545,0.524390243902439,0.544464609800363,0.119,4.6,116.0,111.4,0.094,6-1,180.0,25.0,2221677.0,2.22,12.45,0.04,0.45,1.81,0.98,12.2,36.9,0,36.9,1.45,MINIMUM_PLUS,4.72,2.5,2.13,THREE_AND_D,3D 球員型,FLOOR_SPACER,VERSATILE_DEFENDER,PG,1,46.9,37.7,41.9,32.6,37.5,ROTATION,2.5,MINIMUM,底薪,1,2.22,NONE,False,EXTENSION_ELIGIBLE,95.0,0.0,4.69
1641730,Noah Clowney,BKN,47,28.4,13.0,4.3,1.8,0.7,0.8,0.392,0.322,0.798,0.5,0.5542291950886766,0.206,-4.7,112.7,117.4,0.069,6-10,210.0,21.0,3398640.0,3.4,12.39,-1.62,0.13,2.8,0.84,10.41,33.9,5,38.9,2.22,MINIMUM_PLUS,5.22,1.82,1.54,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,PF/SF,2,52.2,39.7,30.0,40.2,37.4,ROTATION,1.82,ROOKIE_SCALE,新秀合約,2,6.8,NONE,False,ROOKIE_EXTENSION_ELIGIBLE,85.0,0.0,7.05
1631119,Jaylin Williams,OKC,39,19.2,6.2,4.9,2.5,0.6,0.6,0.368,0.324,0.768,0.4807692307692307,0.5330123796423659,0.153,13.9,114.2,100.2,0.098,6-9,240.0,23.0,8450794.0,8.45,11.7,2.37,0.83,1.48,0.93,10.88,40.4,3,43.4,5.52,ROLE_PLAYER,6.35,-2.1,0.75,ROLE_PLAYER,角色球員型,FINISHER,SOLID_DEFENDER,PF/SF,2,56.0,44.4,14.0,45.6,37.1,ROTATION,-2.1,ROOKIE_EXT,新秀延長,4,33.8,ROOKIE_EXT_WAIT,False,NOT_YET_ELIGIBLE,50.0,0.0,15.95
203937,Kyle Anderson,MEM,22,20.6,7.3,3.5,2.9,1.2,0.6,0.546,0.6,0.651,0.5648148148148148,0.5812101910828025,0.148,-7.9,107.8,115.7,0.094,6-8,230.0,32.0,9219512.0,9.22,14.26,-2.33,-0.04,1.09,0.86,12.26,39.0,-2,37.0,6.03,ROLE_PLAYER,4.51,-4.71,0.49,THREE_AND_D,3D 球員型,FLOOR_SPACER,VERSATILE_DEFENDER,SF/SG,2,68.5,37.8,8.7,63.5,37.0,ROTATION,-4.71,ROLE_PLAYER,角色球員,2,18.44,NONE,False,EXTENSION_ELIGIBLE_LIMITED,75.0,0.0,16.72
1626220,Royce O'Neale,PHX,54,29.5,10.3,4.9,2.9,1.2,0.3,0.425,0.407,0.679,0.5952380952380952,0.5974477958236659,0.143,-1.4,112.8,114.2,0.082,6-6,226.0,32.0,10125000.0,10.12,14.45,0.23,0.9,3.9,0.86,12.43,47.6,-2,45.6,6.61,MID_LEVEL,6.55,-3.57,0.65,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,PG/SG,2,53.8,46.6,11.9,42.5,36.9,ROTATION,-3.57,MID_LEVEL,中產,2,20.24,NONE,False,EXTENSION_ELIGIBLE_LIMITED,65.0,0.0,17.62
1626171,Bobby Portis,MIL,49,24.4,13.3,6.6,1.6,0.5,0.2,0.484,0.456,0.711,0.5720720720720721,0.5784620737647878,0.222,-8.1,108.2,116.3,0.122,6-9,250.0,31.0,13580247.0,13.58,15.21,-2.9,-0.27,3.08,0.9,13.69,54.6,-2,52.6,8.88,MID_LEVEL,9.08,-4.5,0.67,STRETCH_BIG,空間型大個子,FLOOR_SPACER,LIMITED_DEFENDER,PF/SF,2,43.5,53.8,12.3,27.8,36.9,ROTATION,-4.5,MID_LEVEL,中產,2,27.16,NONE,False,EXTENSION_ELIGIBLE_LIMITED,65.0,0.0,21.08
1629630,Ja Morant,MEM,20,28.4,19.5,3.3,8.1,1.0,0.3,0.41,0.235,0.897,0.4409937888198757,0.5215019255455712,0.305,-4.4,109.5,113.9,0.128,6-2,174.0,26.0,39446090.0,39.45,18.85,-0.13,0.27,1.81,1.0,18.85,60.4,0,60.4,25.78,MAX,14.24,-25.21,0.36,FLOOR_GENERAL,地板指揮官型,PRIMARY_PLAYMAKER,LIMITED_DEFENDER,PG,1,36.3,61.8,6.1,17.5,36.8,ROTATION,-25.21,NEAR_MAX,準頂薪,3,118.35,DIFFICULT_TO_MATCH,True,NOT_YET_ELIGIBLE,15.0,0.0,49.56
203500,Steven Adams,HOU,32,22.8,5.8,8.6,1.5,0.7,0.6,0.504,0.0,0.58,0.5116279069767442,0.537037037037037,0.116,11.8,117.3,105.5,0.1,6-11,265.0,32.0,14130434.0,14.13,15.06,2.4,0.82,1.86,0.86,12.95,47.7,-2,45.7,9.24,MID_LEVEL,6.58,-7.55,0.47,ROLE_PLAYER,角色球員型,FINISHER,REBOUNDER,C/PF,2,55.0,46.7,8.3,44.2,36.5,ROTATION,-7.55,MID_LEVEL,中產,2,28.26,NONE,False,EXTENSION_ELIGIBLE_LIMITED,65.0,0.0,21.63
1641775,Jordan Walsh,BOS,47,18.2,5.4,4.3,0.8,0.8,0.4,0.508,0.378,0.773,0.5875,0.6141947224749773,0.114,5.8,119.3,113.5,0.08,6-6,205.0,21.0,2221677.0,2.22,11.34,0.89,0.63,1.64,0.84,9.53,33.0,5,38.0,1.45,MINIMUM_PLUS,5.0,2.78,2.25,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,PG/SG,2,40.9,38.8,44.3,24.0,36.5,ROTATION,2.78,ROOKIE_SCALE,新秀合約,2,4.44,NONE,False,ROOKIE_EXTENSION_ELIGIBLE,85.0,0.0,4.69
1631097,Bennedict Mathurin,LAC,29,31.6,17.4,5.4,2.3,0.7,0.1,0.429,0.367,0.884,0.5078125,0.5783036426482318,0.229,-9.8,107.7,117.5,0.096,6-5,210.0,23.0,9187573.0,9.19,14.84,-2.71,-0.17,2.3,0.93,13.8,47.2,3,50.2,6.01,ROLE_PLAYER,8.12,-1.07,0.88,ROLE_PLAYER,角色球員型,FLOOR_SPACER,LIMITED_DEFENDER,PG/SG,2,42.0,51.3,16.6,25.6,36.2,ROTATION,-1.07,ROOKIE_EXT,新秀延長,4,36.76,ROOKIE_EXT_WAIT,False,NOT_YET_ELIGIBLE,50.0,0.0,16.69
1628960,Grayson Allen,PHX,35,30.3,17.0,3.0,4.0,1.4,0.3,0.418,0.369,0.842,0.5370370370370371,0.5752571737953438,0.223,2.3,115.6,113.3,0.103,6-3,198.0,30.0,16875000.0,16.88,15.34,2.1,1.1,2.76,0.94,14.42,58.5,-2,56.5,11.03,MID_LEVEL,11.9,-4.98,0.7,TWO_WAY_WING,雙向側翼型,SECONDARY_PLAYMAKER,LIMITED_DEFENDER,PG,1,34.4,57.8,13.0,14.7,35.8,ROTATION,-4.98,MID_LEVEL,中產,2,33.76,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,24.38
203501,Tim Hardaway Jr.,DEN,53,27.5,14.0,2.6,1.3,0.5,0.2,0.447,0.404,0.863,0.5841584158415842,0.625,0.178,4.5,120.3,115.8,0.087,6-5,205.0,33.0,2296274.0,2.3,11.58,1.05,1.13,2.86,0.81,9.38,43.1,-5,38.1,1.5,MINIMUM_PLUS,4.27,1.97,1.86,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,PG/SG,2,43.5,38.9,36.4,27.8,35.5,ROTATION,1.97,MINIMUM,底薪,1,2.3,NONE,False,EXTENSION_ELIGIBLE_LIMITED,95.0,0.0,4.85
1642856,Egor Dëmin,BKN,45,24.9,10.7,3.1,3.3,0.8,0.3,0.407,0.395,0.852,0.5511363636363635,0.573542024013722,0.19,-4.7,109.7,114.4,0.085,6-8,200.0,19.0,6889200.0,6.89,12.51,-2.04,-0.01,2.37,0.72,9.01,37.5,5,42.5,4.5,ROLE_PLAYER,6.12,-0.77,0.89,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,SF/SG,2,49.9,43.4,16.8,36.9,35.1,ROTATION,-0.77,ROOKIE_EXT,新秀延長,4,27.56,ROOKIE_EXT_WAIT,False,NOT_YET_ELIGIBLE,50.0,0.0,14.03
1641842,Ronald Holland II,DET,49,20.7,8.1,4.3,1.4,1.4,0.4,0.413,0.229,0.788,0.4583333333333333,0.5012376237623762,0.182,9.4,110.5,101.2,0.088,6-8,206.0,20.0,8657280.0,8.66,11.68,1.17,0.82,2.01,0.78,9.11,33.9,5,38.9,5.66,ROLE_PLAYER,5.22,-3.44,0.6,ROLE_PLAYER,角色球員型,FINISHER,SOLID_DEFENDER,SF/SG,2,59.1,39.7,10.9,50.1,35.1,ROTATION,-3.44,ROOKIE_EXT,新秀延長,4,34.64,ROOKIE_EXT_WAIT,False,NOT_YET_ELIGIBLE,50.0,0.0,16.16
1630170,Devin Vassell,SAS,39,31.0,14.4,3.9,2.4,0.8,0.4,0.421,0.356,0.844,0.5245901639344263,0.5504587155963303,0.186,8.5,118.9,110.4,0.082,6-5,200.0,25.0,27000000.0,27.0,13.26,2.1,1.26,2.72,0.98,12.99,44.0,0,44.0,17.65,NEAR_MAX,6.5,-20.5,0.24,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,PG/SG,2,56.6,45.0,3.6,46.5,35.0,ROTATION,-20.5,HIGH_VALUE,高薪,3,81.0,NONE,False,NOT_YET_ELIGIBLE,40.0,0.0,34.5
202699,Tobias Harris,DET,36,27.8,13.5,4.7,2.4,0.9,0.2,0.456,0.357,0.884,0.5233644859813085,0.5699088145896657,0.184,7.0,117.0,109.9,0.106,6-8,226.0,33.0,26634146.0,26.63,14.49,1.91,0.99,2.46,0.81,11.74,54.7,-5,49.7,17.41,NEAR_MAX,6.74,-19.89,0.25,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,SF/SG,2,47.5,50.8,3.8,33.5,34.7,ROTATION,-19.89,HIGH_VALUE,高薪,3,79.89,NONE,False,NOT_YET_ELIGIBLE,40.0,0.0,34.13
1630198,Isaiah Joe,OKC,45,21.0,10.2,2.5,1.4,0.6,0.2,0.436,0.403,0.885,0.6041666666666666,0.64167086059386,0.172,10.2,117.2,107.0,0.089,6-4,165.0,26.0,12362338.0,12.36,10.72,2.67,1.12,1.72,1.0,10.72,40.8,0,40.8,8.08,MID_LEVEL,5.7,-6.66,0.46,THREE_AND_D,3D 球員型,FLOOR_SPACER,SOLID_DEFENDER,PG/SG,2,56.8,41.7,8.1,46.8,34.6,ROTATION,-6.66,MID_LEVEL,中產,2,24.72,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,19.86
1630540,Miles McBride,NYK,35,28.0,12.9,2.6,2.8,0.9,0.2,0.434,0.42,0.814,0.5776699029126213,0.5956778721832287,0.17,10.3,121.2,111.0,0.086,6-2,195.0,25.0,4333333.0,4.33,12.8,3.01,1.25,2.12,0.98,12.54,47.0,0,47.0,2.83,MINIMUM_PLUS,7.25,2.92,1.67,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,PG,1,30.6,48.0,32.6,9.3,34.5,ROTATION,2.92,ROLE_PLAYER,角色球員,2,8.66,NONE,False,EXTENSION_ELIGIBLE,85.0,0.0,8.91
1629750,Javonte Green,DET,52,18.5,7.1,2.7,0.7,1.3,0.3,0.452,0.364,0.795,0.5673076923076923,0.6012872628726287,0.143,6.0,110.5,104.6,0.09,6-5,205.0,32.0,2296274.0,2.3,10.45,1.21,0.78,1.7,0.86,8.99,34.9,-2,32.9,1.5,MINIMUM_PLUS,3.54,1.24,1.54,THREE_AND_D,3D 球員型,FLOOR_SPACER,SOLID_DEFENDER,PG/SG,2,51.9,33.6,30.0,39.8,34.2,ROTATION,1.24,MINIMUM,底薪,1,2.3,NONE,False,EXTENSION_ELIGIBLE_LIMITED,95.0,0.0,4.85
1642275,Tidjane Salaün,CHA,31,16.0,6.4,4.4,0.8,0.4,0.2,0.518,0.443,0.7,0.6444444444444444,0.6477732793522267,0.147,4.8,115.1,110.3,0.108,6-10,207.0,20.0,7863240.0,7.86,11.27,0.54,0.32,0.95,0.78,8.79,41.5,5,46.5,5.14,ROLE_PLAYER,7.12,-0.74,0.91,STRETCH_BIG,空間型大個子,FLOOR_SPACER,LIMITED_DEFENDER,PF/SF,2,40.9,47.5,17.2,24.0,34.0,ROTATION,-0.74,ROOKIE_EXT,新秀延長,4,31.44,ROOKIE_EXT_WAIT,False,NOT_YET_ELIGIBLE,50.0,0.0,15.36
203897,Zach LaVine,SAC,39,31.4,19.2,2.8,2.3,0.7,0.3,0.479,0.39,0.88,0.5678571428571428,0.6160164271047228,0.234,-12.6,109.3,121.9,0.096,6-5,200.0,30.0,47499660.0,47.5,15.22,-2.74,-0.23,3.16,0.94,14.31,50.6,-2,48.6,31.05,SUPERMAX,7.65,-39.85,0.16,ROLE_PLAYER,角色球員型,SECONDARY_SCORER,LIMITED_DEFENDER,PG/SG,2,47.8,49.7,2.0,33.9,33.8,ROTATION,-39.85,MAX,頂薪,3,142.5,HARD_TO_MATCH,True,NOT_YET_ELIGIBLE,5.0,0.0,59.62
1641729,Brice Sensabaugh,UTA,51,21.6,12.1,2.9,1.6,0.7,0.1,0.448,0.338,0.855,0.5372340425531914,0.5810603150211294,0.218,-8.2,111.9,120.1,0.084,6-6,235.0,22.0,2693760.0,2.69,11.5,-3.64,-0.46,2.15,0.89,10.24,31.8,5,36.8,1.76,MINIMUM_PLUS,4.7,2.01,1.75,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,PG/SG,2,42.0,37.6,34.2,25.6,33.8,ROTATION,2.01,ROOKIE_SCALE,新秀合約,1,2.69,NONE,False,ROOKIE_EXTENSION_ELIGIBLE,95.0,0.0,5.63
1642874,Danny Wolf,BKN,38,20.1,8.2,4.6,2.0,0.6,0.5,0.409,0.328,0.769,0.4797297297297296,0.5114770459081835,0.19,-5.1,104.8,109.9,0.095,6-11,250.0,21.0,2801280.0,2.8,11.61,-3.8,-0.35,1.5,0.84,9.75,29.8,5,34.8,1.83,MINIMUM_PLUS,4.2,1.4,1.5,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,C/PF,2,47.5,35.5,29.1,33.5,33.4,ROTATION,1.4,ROOKIE_SCALE,新秀合約,2,5.6,NONE,False,ROOKIE_EXTENSION_ELIGIBLE,85.0,0.0,5.85
1629661,Cameron Johnson,DEN,30,30.5,11.7,3.6,2.3,0.7,0.3,0.475,0.439,0.81,0.5872093023255814,0.6199660873251377,0.144,11.3,126.4,115.2,0.068,6-8,210.0,29.0,21057065.0,21.06,13.6,3.54,1.29,2.11,0.97,13.19,45.2,-2,43.2,13.76,NEAR_MAX,6.3,-14.76,0.3,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,SF/SG,2,52.4,44.1,4.9,40.5,33.4,ROTATION,-14.76,HIGH_VALUE,高薪,3,63.18,NONE,False,NOT_YET_ELIGIBLE,40.0,0.0,28.56
1628398,Kyle Kuzma,MIL,48,26.7,12.8,5.0,2.6,0.6,0.4,0.491,0.331,0.722,0.5454545454545455,0.5704099821746881,0.207,-6.1,110.1,116.2,0.095,6-8,221.0,30.0,21810605.0,21.81,15.24,-2.15,-0.05,3.31,0.94,14.33,48.3,-2,46.3,14.25,NEAR_MAX,7.07,-14.74,0.32,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,SF/SG,2,47.5,47.3,5.3,33.5,33.3,ROTATION,-14.74,HIGH_VALUE,高薪,3,65.43,NONE,False,NOT_YET_ELIGIBLE,40.0,0.0,29.31
1628415,Dillon Brooks,PHX,48,31.2,21.2,3.6,1.8,1.0,0.2,0.44,0.345,0.858,0.5113636363636364,0.5500207555002075,0.28,0.3,114.6,114.3,0.091,6-7,225.0,30.0,22124110.0,22.12,14.51,0.44,0.93,3.68,0.94,13.64,47.9,-2,45.9,14.46,NEAR_MAX,6.97,-15.15,0.32,TWO_WAY_WING,雙向側翼型,SECONDARY_SCORER,LIMITED_DEFENDER,SF/SG,2,47.5,46.9,5.3,33.5,33.2,ROTATION,-15.15,HIGH_VALUE,高薪,3,66.36,NONE,False,NOT_YET_ELIGIBLE,40.0,0.0,29.62
1627739,Kris Dunn,LAC,53,27.3,7.8,2.9,3.4,1.5,0.2,0.474,0.36,0.797,0.5483870967741935,0.5796670630202141,0.13,-0.9,114.3,115.2,0.069,6-3,205.0,31.0,5426000.0,5.43,13.63,-0.33,0.61,3.34,0.9,12.27,38.4,-2,36.4,3.55,ROLE_PLAYER,4.37,-1.06,0.8,THREE_AND_D,3D 球員型,FLOOR_SPACER,PERIMETER_STOPPER,PG,1,53.5,37.2,15.0,42.1,32.9,ROTATION,-1.06,ROLE_PLAYER,角色球員,2,10.86,NONE,False,EXTENSION_ELIGIBLE_LIMITED,75.0,0.0,11.11
1628989,Kevin Huerter,DET,47,22.6,10.4,3.7,2.5,0.8,0.6,0.454,0.306,0.732,0.5397727272727272,0.5574614065180102,0.187,-1.2,111.8,113.0,0.089,6-6,190.0,27.0,17991071.0,17.99,13.28,-0.99,0.27,2.39,1.0,13.28,39.6,0,39.6,11.76,MID_LEVEL,5.4,-12.59,0.3,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,PG/SG,2,55.2,40.5,4.9,44.5,32.6,ROTATION,-12.59,MID_LEVEL,中產,2,35.98,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,25.49
1642274,Yves Missi,NOP,47,19.3,5.6,5.6,1.2,0.3,1.4,0.538,0.0,0.569,0.5333333333333333,0.547302580140735,0.121,0.6,113.7,113.1,0.084,6-11,235.0,21.0,3353040.0,3.35,13.2,-0.86,0.26,2.03,0.84,11.09,33.2,5,38.2,2.19,MINIMUM_PLUS,5.05,1.7,1.51,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,C/PF,2,39.8,39.0,29.4,22.5,32.5,ROTATION,1.7,ROOKIE_SCALE,新秀合約,2,6.7,NONE,False,ROOKIE_EXTENSION_ELIGIBLE,85.0,0.0,6.95
1629026,Kenrich Williams,OKC,34,15.8,6.7,3.3,1.6,0.6,0.1,0.509,0.383,0.625,0.5980392156862746,0.6095342066957788,0.171,8.3,115.8,107.5,0.102,6-7,210.0,31.0,7163000.0,7.16,11.11,1.0,0.41,1.01,0.9,10.0,39.0,-2,37.0,4.68,ROLE_PLAYER,4.51,-2.65,0.63,THREE_AND_D,3D 球員型,FLOOR_SPACER,SOLID_DEFENDER,SF/SG,2,54.0,37.8,11.5,42.8,32.5,ROTATION,-2.65,ROLE_PLAYER,角色球員,2,14.32,NONE,False,EXTENSION_ELIGIBLE_LIMITED,75.0,0.0,14.57
1629012,Collin Sexton,CHI,44,22.7,14.4,2.0,3.7,0.8,0.2,0.482,0.383,0.873,0.5495049504950495,0.6116207951070336,0.251,-0.6,111.8,112.4,0.116,6-3,190.0,27.0,19170000.0,19.17,14.58,0.24,0.57,2.47,1.0,14.58,56.4,0,56.4,12.53,MID_LEVEL,11.84,-7.33,0.62,ROLE_PLAYER,角色球員型,FLOOR_SPACER,LIMITED_DEFENDER,PG,1,26.4,57.7,11.3,3.3,32.5,ROTATION,-7.33,MID_LEVEL,中產,2,38.34,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,26.67
1627936,Alex Caruso,OKC,35,18.6,6.4,2.7,2.1,1.4,0.4,0.434,0.313,0.781,0.5185185185185185,0.5521048999309869,0.147,19.6,119.7,100.1,0.095,6-5,186.0,31.0,18102000.0,18.1,11.38,4.85,1.13,1.25,0.9,10.24,40.2,-2,38.2,11.83,MID_LEVEL,4.8,-13.3,0.27,ROLE_PLAYER,角色球員型,FINISHER,SOLID_DEFENDER,PG/SG,2,56.6,39.0,4.3,46.5,32.2,ROTATION,-13.3,MID_LEVEL,中產,2,36.2,NONE,False,EXTENSION_ELIGIBLE_LIMITED,65.0,0.0,25.6
201143,Al Horford,GSW,33,20.5,7.6,4.9,2.4,0.8,1.1,0.429,0.348,0.895,0.5378787878787878,0.5536130536130536,0.158,0.4,112.2,111.7,0.107,6-8,240.0,39.0,5685000.0,5.68,13.7,-0.04,0.34,1.57,0.41,5.62,45.0,-5,40.0,3.71,ROLE_PLAYER,3.85,-1.83,0.68,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,SF/SG,2,48.1,40.9,12.6,34.3,32.2,ROTATION,-1.83,ROLE_PLAYER,角色球員,2,11.36,NONE,False,EXTENSION_ELIGIBLE_LIMITED,75.0,0.0,11.61
1630543,Isaiah Jackson,LAC,39,16.5,6.4,5.4,0.8,0.7,0.7,0.587,0.0,0.675,0.5813953488372093,0.6177606177606179,0.152,-6.2,107.9,114.2,0.095,6-8,205.0,24.0,7000000.0,7.0,13.34,-1.96,0.01,1.45,0.96,12.81,39.7,3,42.7,4.58,ROLE_PLAYER,6.18,-0.82,0.88,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,SF/SG,2,40.9,43.6,16.6,24.0,32.0,ROTATION,-0.82,ROOKIE_EXT,新秀延長,4,28.0,ROOKIE_EXT_WAIT,False,NOT_YET_ELIGIBLE,50.0,0.0,14.25
